Time diff;Memory (KB);Thread id
49657869;7240;139881418364672
55386713;7240;139881426757376
52114993;7240;139881443542784
51347433;7240;139881418364672
56359555;7352;139881435150080
58036592;6528;139881426757376
56267994;6720;139881435150080
52505754;6860;139881426757376
53733742;7088;139881443542784
52135373;7172;139881435150080
49941886;7240;139881435150080
55589413;7240;139881443542784
52361857;7240;139881426757376
52183705;7240;139881418364672
56648051;7352;139881443542784
58051018;6528;139881418364672
57207413;6720;139881418364672
52637019;6860;139881418364672
54064810;7088;139881443542784
52185991;7172;139881426757376
50665836;7240;139881435150080
55963966;7240;139881418364672
52530859;7240;139881435150080
52317798;7240;139881435150080
56660556;7352;139881426757376
58864894;6528;139881443542784
57223791;6720;139881426757376
53328519;6860;139881443542784
54636515;7088;139881418364672
52201600;7172;139881418364672
51277536;7240;139881435150080
56799264;7240;139881435150080
52832647;7240;139881435150080
52549714;7240;139881418364672
57350354;7352;139881443542784
59669976;6528;139881426757376
57633621;6720;139881418364672
54019625;6860;139881435150080
54781223;7088;139881435150080
53036467;7172;139881435150080
51441126;7240;139881443542784
57437396;7240;139881418364672
53745468;7240;139881426757376
53446137;7240;139881435150080
57747288;7352;139881435150080
59758365;6528;139881435150080
58219139;6720;139881435150080
54317491;6860;139881435150080
56119708;7088;139881435150080
53060758;7172;139881418364672
51649817;7240;139881426757376
57669023;7240;139881435150080
54381696;7240;139881435150080
53891948;7240;139881435150080
58640208;7352;139881426757376
59768999;6528;139881418364672
58318272;6720;139881426757376
56012345;6860;139881443542784
56357966;7088;139881418364672
53263116;7172;139881443542784
52618252;7240;139881443542784
58044129;7240;139881426757376
55080097;7240;139881443542784
54527536;7240;139881418364672
59251603;7352;139881418364672
60316982;6528;139881443542784
58925837;6720;139881418364672
56692796;6860;139881418364672
56506543;7088;139881435150080
53893338;7172;139881435150080
52670660;7240;139881435150080
58499945;7240;139881443542784
56091946;7240;139881435150080
54804834;7240;139881426757376
59574649;7352;139881426757376
60361361;6528;139881426757376
59582180;6720;139881426757376
56709487;6860;139881435150080
56524281;7088;139881426757376
54425958;7172;139881426757376
52705249;7240;139881426757376
58864151;7240;139881443542784
56187703;7240;139881443542784
55201791;7240;139881426757376
59760379;7352;139881418364672
61077309;6528;139881418364672
60678534;6720;139881435150080
56979453;6860;139881426757376
56859591;7088;139881435150080
54839149;7172;139881418364672
52867513;7240;139881418364672
59626551;7240;139881418364672
56227513;7240;139881418364672
55970284;7240;139881418364672
60644652;7352;139881418364672
61920929;6528;139881426757376
61660776;6720;139881443542784
57518491;6860;139881443542784
57801041;7088;139881426757376
55127138;7172;139881426757376
53094910;7240;139881435150080
59765375;7240;139881443542784
56838710;7240;139881418364672
56975126;7240;139881418364672
61207268;7352;139881435150080
62900985;6528;139881435150080
61745492;6720;139881435150080
58251869;6860;139881418364672
57862930;7088;139881435150080
55198853;7172;139881418364672
53762985;7240;139881435150080
60029069;7240;139881435150080
56890650;7240;139881426757376
57060069;7240;139881435150080
61381096;7352;139881426757376
63118155;6528;139881443542784
61869776;6720;139881426757376
58636860;6860;139881443542784
58513646;7088;139881418364672
56118596;7172;139881426757376
53781310;7240;139881443542784
60220514;7240;139881418364672
56913113;7240;139881443542784
57508712;7240;139881435150080
62115288;7352;139881435150080
63392576;6528;139881426757376
62239575;6720;139881443542784
59680751;6860;139881418364672
59167838;7088;139881426757376
56301273;7172;139881418364672
54356905;7240;139881418364672
60732212;7240;139881418364672
57176533;7240;139881418364672
57885351;7240;139881435150080
62730254;7352;139881418364672
64825760;6528;139881435150080
62956983;6720;139881435150080
60088737;6860;139881443542784
59570881;7088;139881426757376
56947153;7172;139881435150080
56169753;7240;139881443542784
61643800;7240;139881418364672
57755782;7240;139881443542784
58731668;7240;139881435150080
62733192;7352;139881443542784
65077412;6528;139881418364672
63054428;6720;139881426757376
61101396;6860;139881418364672
59583295;7088;139881435150080
57508929;7172;139881426757376
56645872;7240;139881435150080
61692806;7240;139881435150080
57757694;7240;139881435150080
58771764;7240;139881426757376
63078067;7352;139881443542784
66260722;6528;139881435150080
63773578;6720;139881426757376
61208063;6860;139881443542784
60111224;7088;139881435150080
57862845;7172;139881426757376
56858172;7240;139881426757376
61766060;7240;139881443542784
58218810;7240;139881435150080
59041721;7240;139881435150080
63581158;7352;139881443542784
66468781;6528;139881426757376
64955790;6720;139881435150080
61705629;6860;139881426757376
60877574;7088;139881426757376
59204516;7172;139881435150080
57012086;7240;139881418364672
62001953;7240;139881418364672
58927516;7240;139881418364672
59664234;7240;139881426757376
63624061;7352;139881426757376
66474578;6528;139881443542784
65135876;6720;139881426757376
61975447;6860;139881443542784
61336654;7088;139881426757376
59522019;7172;139881426757376
57309645;7240;139881435150080
62306022;7240;139881443542784
59195976;7240;139881435150080
59694785;7240;139881418364672
64026151;7352;139881426757376
66481735;6528;139881418364672
65659287;6720;139881435150080
62147199;6860;139881426757376
61349481;7088;139881435150080
59769029;7172;139881435150080
58099045;7240;139881418364672
62762555;7240;139881426757376
59762740;7240;139881443542784
59993441;7240;139881426757376
64977499;7352;139881418364672
67274136;6528;139881426757376
65993900;6720;139881435150080
62959237;6860;139881426757376
61637288;7088;139881418364672
59988744;7172;139881443542784
58661902;7240;139881443542784
62932207;7240;139881418364672
60709868;7240;139881435150080
61128121;7240;139881426757376
65012963;7352;139881426757376
68334334;6528;139881443542784
66498727;6720;139881418364672
63921194;6860;139881418364672
62027237;7088;139881435150080
60013780;7172;139881418364672
58835537;7240;139881426757376
63916607;7240;139881443542784
60907130;7240;139881418364672
61377118;7240;139881435150080
65206621;7352;139881443542784
69244011;6528;139881443542784
67066534;6720;139881418364672
64240671;6860;139881435150080
62898807;7088;139881426757376
60149837;7172;139881426757376
59080965;7240;139881443542784
64218127;7240;139881418364672
61232684;7240;139881443542784
62031354;7240;139881443542784
65552504;7352;139881426757376
69246066;6528;139881426757376
67239423;6720;139881435150080
64355999;6860;139881418364672
62918929;7088;139881443542784
60377642;7172;139881435150080
59442847;7240;139881426757376
64270671;7240;139881443542784
62799130;7240;139881418364672
62119136;7240;139881435150080
66198284;7352;139881435150080
69491477;6528;139881418364672
68296934;6720;139881443542784
65330131;6860;139881435150080
62970619;7088;139881418364672
60499225;7172;139881426757376
60080283;7240;139881426757376
65342407;7240;139881443542784
62911857;7240;139881426757376
62276291;7240;139881426757376
66657983;7352;139881435150080
69618108;6528;139881443542784
68417787;6720;139881418364672
65374670;6860;139881443542784
63244929;7088;139881426757376
61354475;7172;139881435150080
61384018;7240;139881418364672
65989750;7240;139881443542784
62923420;7240;139881435150080
62794917;7240;139881443542784
68192864;7352;139881418364672
69760537;6528;139881426757376
69234378;6720;139881418364672
65857554;6860;139881435150080
63756125;7088;139881443542784
62368497;7172;139881418364672
61438003;7240;139881443542784
66252202;7240;139881426757376
63608345;7240;139881426757376
62869622;7240;139881435150080
68343217;7352;139881435150080
69980792;6528;139881435150080
69866684;6720;139881435150080
66179918;6860;139881435150080
63831790;7088;139881426757376
62676185;7172;139881426757376
61497800;7240;139881435150080
67025659;7240;139881418364672
64102207;7240;139881435150080
63217105;7240;139881426757376
68371413;7352;139881426757376
71242145;6528;139881418364672
70093838;6720;139881426757376
66895918;6860;139881443542784
64102286;7088;139881443542784
62730606;7172;139881418364672
61535991;7240;139881426757376
67635043;7240;139881435150080
64118835;7240;139881426757376
63761092;7240;139881443542784
68407296;7352;139881443542784
71757216;6528;139881418364672
70799041;6720;139881435150080
67780319;6860;139881443542784
65614191;7088;139881426757376
63900383;7172;139881435150080
61898595;7240;139881443542784
67653649;7240;139881443542784
64201942;7240;139881418364672
64252885;7240;139881426757376
68724577;7352;139881435150080
73146622;6528;139881443542784
71583378;6720;139881443542784
68155789;6860;139881443542784
65651251;7088;139881418364672
63945414;7172;139881418364672
61949845;7240;139881418364672
68171694;7240;139881443542784
64627433;7240;139881443542784
64491043;7240;139881435150080
68783930;7352;139881418364672
73662496;6528;139881426757376
71775683;6720;139881418364672
69124804;6860;139881443542784
65815432;7088;139881443542784
64245708;7172;139881426757376
62526883;7240;139881435150080
68639590;7240;139881443542784
65214981;7240;139881418364672
64571707;7240;139881443542784
69547653;7352;139881426757376
73665763;6528;139881435150080
72023007;6720;139881435150080
69220394;6860;139881426757376
66491864;7088;139881418364672
64250785;7172;139881443542784
62627825;7240;139881443542784
68976647;7240;139881443542784
65861724;7240;139881426757376
64742913;7240;139881426757376
70083383;7352;139881426757376
73766754;6528;139881443542784
72111320;6720;139881443542784
69583825;6860;139881435150080
66497922;7088;139881435150080
64494363;7172;139881435150080
63200837;7240;139881443542784
69020029;7240;139881435150080
65893757;7240;139881435150080
66968618;7240;139881418364672
70321197;7352;139881435150080
73994116;6528;139881418364672
72573727;6720;139881443542784
69746318;6860;139881443542784
66590841;7088;139881443542784
65005293;7172;139881435150080
64080733;7240;139881426757376
69500621;7240;139881443542784
65920406;7240;139881418364672
67347391;7240;139881443542784
70837962;7352;139881443542784
74114044;6528;139881426757376
73092206;6720;139881435150080
70282821;6860;139881443542784
67258211;7088;139881426757376
65955897;7172;139881443542784
65109721;7240;139881418364672
70470051;7240;139881418364672
66537257;7240;139881435150080
67369689;7240;139881435150080
71617899;7352;139881443542784
74326577;6528;139881435150080
73576193;6720;139881435150080
71474996;6860;139881435150080
68145513;7088;139881418364672
65970167;7172;139881435150080
65253915;7240;139881426757376
70896136;7240;139881426757376
66603844;7240;139881426757376
67460319;7240;139881426757376
72626562;7352;139881426757376
74522551;6528;139881426757376
74709867;6720;139881443542784
71504963;6860;139881443542784
68230047;7088;139881435150080
66393973;7172;139881443542784
65283571;7240;139881435150080
71224726;7240;139881426757376
67388194;7240;139881435150080
67741178;7240;139881426757376
72629500;7352;139881435150080
76390145;6528;139881435150080
74783707;6720;139881426757376
71880051;6860;139881435150080
68369156;7088;139881426757376
67207799;7172;139881443542784
66929749;7240;139881443542784
71823301;7240;139881418364672
68734346;7240;139881435150080
68889776;7240;139881443542784
73244808;7352;139881443542784
76751809;6528;139881418364672
74810328;6720;139881435150080
71947239;6860;139881418364672
68549460;7088;139881443542784
67214729;7172;139881426757376
66986212;7240;139881418364672
72682504;7240;139881435150080
68874511;7240;139881443542784
68963452;7240;139881418364672
73395056;7352;139881418364672
77493253;6528;139881418364672
75096204;6720;139881418364672
72232627;6860;139881435150080
68858807;7088;139881443542784
68119223;7172;139881443542784
67003306;7240;139881435150080
72917906;7240;139881443542784
68888145;7240;139881418364672
69224838;7240;139881443542784
74542399;7352;139881418364672
78415901;6528;139881418364672
75244107;6720;139881435150080
74235071;6860;139881435150080
69561496;7088;139881418364672
68691868;7172;139881435150080
67698151;7240;139881418364672
72995368;7240;139881435150080
69155875;7240;139881426757376
69916753;7240;139881435150080
74573693;7352;139881426757376
78613307;6528;139881443542784
75588607;6720;139881435150080
74338457;6860;139881418364672
69627596;7088;139881443542784
69537749;7172;139881435150080
67701078;7240;139881443542784
74291259;7240;139881443542784
69717871;7240;139881443542784
69946879;7240;139881418364672
74856273;7352;139881435150080
78925864;6528;139881418364672
77104709;6720;139881426757376
74581077;6860;139881435150080
70282028;7088;139881443542784
69620701;7172;139881426757376
68538144;7240;139881435150080
74401157;7240;139881418364672
69784272;7240;139881435150080
70244950;7240;139881435150080
75857612;7352;139881443542784
78962013;6528;139881426757376
77340078;6720;139881418364672
75472132;6860;139881418364672
70826226;7088;139881426757376
69646522;7172;139881418364672
68597377;7240;139881426757376
75021048;7240;139881443542784
70657531;7240;139881435150080
71089056;7240;139881426757376
76268405;7352;139881426757376
79587895;6528;139881443542784
77352905;6720;139881443542784
75504695;6860;139881426757376
71171704;7088;139881418364672
70307847;7172;139881443542784
68694785;7240;139881443542784
75138888;7240;139881435150080
70708029;7240;139881426757376
71669139;7240;139881443542784
76636812;7352;139881435150080
80029536;6528;139881418364672
77504878;6720;139881435150080
76481434;6860;139881418364672
71352478;7088;139881435150080
70559035;7172;139881426757376
68845444;7240;139881435150080
75684226;7240;139881443542784
71373712;7240;139881418364672
72047203;7240;139881435150080
76689200;7352;139881418364672
80179550;6528;139881435150080
78484916;6720;139881426757376
77241880;6860;139881435150080
72093426;7088;139881443542784
71265543;7172;139881426757376
69248122;7240;139881426757376
75807287;7240;139881435150080
72472185;7240;139881443542784
72389898;7240;139881426757376
77421297;7352;139881435150080
80485790;6528;139881435150080
79773922;6720;139881426757376
78007679;6860;139881426757376
72522563;7088;139881418364672
71598750;7172;139881418364672
69618937;7240;139881426757376
76240114;7240;139881435150080
72523557;7240;139881435150080
72693173;7240;139881426757376
77441843;7352;139881426757376
81468776;6528;139881418364672
80236411;6720;139881443542784
79733285;6860;139881435150080
72842476;7088;139881418364672
71617888;7172;139881426757376
69919638;7240;139881418364672
76835890;7240;139881426757376
73785181;7240;139881443542784
73144712;7240;139881443542784
77714688;7352;139881418364672
81995788;6528;139881435150080
80382675;6720;139881426757376
79901913;6860;139881426757376
72866467;7088;139881443542784
72405695;7172;139881435150080
70633844;7240;139881435150080
76988984;7240;139881443542784
73863105;7240;139881418364672
73888206;7240;139881443542784
78185648;7352;139881443542784
83066892;6528;139881443542784
80562872;6720;139881435150080
79935525;6860;139881418364672
73190083;7088;139881418364672
73121361;7172;139881418364672
71243357;7240;139881443542784
77157991;7240;139881426757376
74149483;7240;139881443542784
73925891;7240;139881426757376
78866384;7352;139881443542784
83402358;6528;139881426757376
80923637;6720;139881435150080
80413218;6860;139881435150080
73661256;7088;139881418364672
73253099;7172;139881426757376
71549510;7240;139881418364672
77171013;7240;139881435150080
74450175;7240;139881435150080
74534740;7240;139881426757376
79607408;7352;139881443542784
83479942;6528;139881443542784
82148423;6720;139881418364672
81182752;6860;139881443542784
73975818;7088;139881443542784
74231220;7172;139881435150080
71627922;7240;139881435150080
77466244;7240;139881426757376
74810152;7240;139881418364672
75090258;7240;139881418364672
79694053;7352;139881426757376
83686777;6528;139881418364672
82189265;6720;139881426757376
81202041;6860;139881435150080
74167078;7088;139881426757376
74615856;7172;139881418364672
71730588;7240;139881443542784
78222188;7240;139881435150080
74865782;7240;139881435150080
75109884;7240;139881426757376
80116553;7352;139881426757376
83819741;6528;139881443542784
82218330;6720;139881435150080
81666459;6860;139881426757376
74233300;7088;139881435150080
74771204;7172;139881426757376
72111081;7240;139881418364672
78358856;7240;139881443542784
75624541;7240;139881418364672
75302377;7240;139881443542784
80544095;7352;139881418364672
84888846;6528;139881426757376
82902500;6720;139881435150080
82759730;6860;139881426757376
74493027;7088;139881418364672
75905623;7172;139881435150080
72798579;7240;139881418364672
78688498;7240;139881418364672
76159799;7240;139881426757376
76025359;7240;139881426757376
80584874;7352;139881435150080
84967689;6528;139881443542784
82952626;6720;139881418364672
82945858;6860;139881443542784
74547797;7088;139881435150080
75971335;7172;139881418364672
72842523;7240;139881435150080
79617039;7240;139881443542784
76371887;7240;139881435150080
76187783;7240;139881418364672
81269993;7352;139881443542784
85210255;6528;139881426757376
83218755;6720;139881435150080
83815952;6860;139881426757376
75606388;7088;139881435150080
76049125;7172;139881443542784
73591749;7240;139881443542784
80332156;7240;139881418364672
77666152;7240;139881426757376
76875579;7240;139881435150080
81371034;7352;139881435150080
86063679;6528;139881443542784
84073607;6720;139881418364672
83825792;6860;139881443542784
76120823;7088;139881435150080
76204594;7172;139881435150080
73862397;7240;139881426757376
80462428;7240;139881443542784
77668175;7240;139881418364672
77002489;7240;139881418364672
81471103;7352;139881418364672
86100964;6528;139881426757376
85403512;6720;139881426757376
83972557;6860;139881435150080
76559960;7088;139881435150080
76537869;7172;139881426757376
75614618;7240;139881443542784
80710507;7240;139881426757376
77692454;7240;139881435150080
77584150;7240;139881418364672
81535978;7352;139881426757376
86113338;6528;139881418364672
85474012;6720;139881418364672
84011423;6860;139881418364672
77564123;7088;139881418364672
77286685;7172;139881443542784
75724439;7240;139881418364672
81429940;7240;139881443542784
78494355;7240;139881426757376
78000300;7240;139881443542784
81586970;7352;139881443542784
86707625;6528;139881435150080
87125662;6720;139881426757376
84745342;6860;139881418364672
77923033;7088;139881426757376
77592917;7172;139881443542784
75991498;7240;139881443542784
81431841;7240;139881418364672
78974582;7240;139881435150080
78800494;7240;139881426757376
82553747;7352;139881418364672
87361261;6528;139881418364672
87381792;6720;139881435150080
85345425;6860;139881426757376
78262684;7088;139881443542784
78998897;7172;139881435150080
76947829;7240;139881443542784
81593512;7240;139881426757376
79166808;7240;139881443542784
78802879;7240;139881443542784
83090191;7352;139881426757376
88157807;6528;139881435150080
87454212;6720;139881443542784
85458909;6860;139881418364672
78873274;7088;139881435150080
79398746;7172;139881443542784
76965697;7240;139881435150080
82163090;7240;139881443542784
79550763;7240;139881443542784
79222315;7240;139881418364672
83213520;7352;139881418364672
88847685;6528;139881443542784
88231494;6720;139881443542784
85513124;6860;139881443542784
79035944;7088;139881443542784
80098124;7172;139881443542784
77045098;7240;139881418364672
82232855;7240;139881435150080
80516480;7240;139881426757376
79336888;7240;139881426757376
83574679;7352;139881426757376
88958452;6528;139881435150080
88263589;6720;139881426757376
86138509;6860;139881443542784
79199607;7088;139881435150080
80551718;7172;139881418364672
77441199;7240;139881426757376
83344719;7240;139881443542784
80651069;7240;139881443542784
80456846;7240;139881426757376
84798906;7352;139881418364672
89666745;6528;139881418364672
88859165;6720;139881426757376
86161533;6860;139881426757376
79498253;7088;139881435150080
80858733;7172;139881418364672
77842876;7240;139881418364672
83482180;7240;139881435150080
80661857;7240;139881418364672
80963940;7240;139881426757376
85527456;7352;139881435150080
90213814;6528;139881426757376
89371625;6720;139881435150080
86350224;6860;139881418364672
79916799;7088;139881426757376
81428578;7172;139881418364672
78270525;7240;139881435150080
83701647;7240;139881426757376
80898834;7240;139881426757376
81483049;7240;139881426757376
86549340;7352;139881435150080
90369991;6528;139881443542784
90785746;6720;139881435150080
86861505;6860;139881418364672
80095275;7088;139881443542784
81713741;7172;139881435150080
78570982;7240;139881435150080
84002882;7240;139881443542784
80984904;7240;139881435150080
82243794;7240;139881426757376
86627728;7352;139881426757376
91116876;6528;139881418364672
91147987;6720;139881418364672
87755811;6860;139881443542784
80404228;7088;139881426757376
82077615;7172;139881443542784
79417383;7240;139881435150080
84568719;7240;139881443542784
81252728;7240;139881418364672
82527003;7240;139881418364672
86765823;7352;139881418364672
91464200;6528;139881418364672
92378908;6720;139881426757376
88286746;6860;139881418364672
80944736;7088;139881418364672
82383223;7172;139881443542784
79809418;7240;139881443542784
85372065;7240;139881426757376
82347416;7240;139881418364672
83416797;7240;139881426757376
87302210;7352;139881443542784
91981563;6528;139881426757376
92990528;6720;139881435150080
88630417;6860;139881418364672
81203629;7088;139881426757376
83079901;7172;139881418364672
80686715;7240;139881418364672
85373925;7240;139881435150080
82429472;7240;139881426757376
84021730;7240;139881418364672
87381217;7352;139881418364672
92527114;6528;139881426757376
93011982;6720;139881418364672
88637288;6860;139881435150080
81400678;7088;139881443542784
83135837;7172;139881426757376
81102323;7240;139881426757376
85664760;7240;139881426757376
82682196;7240;139881435150080
84621425;7240;139881418364672
87620791;7352;139881426757376
92979990;6528;139881435150080
93696752;6720;139881426757376
89378368;6860;139881435150080
82319500;7088;139881426757376
83642834;7172;139881418364672
81282696;7240;139881435150080
87181720;7240;139881418364672
82686627;7240;139881418364672
84713313;7240;139881435150080
88224098;7352;139881418364672
94244486;6528;139881418364672
93851145;6720;139881435150080
89649266;6860;139881426757376
82557583;7088;139881435150080
83772090;7172;139881435150080
81298261;7240;139881418364672
87409380;7240;139881435150080
82976224;7240;139881443542784
85609990;7240;139881426757376
88364630;7352;139881443542784
94312630;6528;139881435150080
94277404;6720;139881426757376
90322114;6860;139881418364672
83359446;7088;139881435150080
84762064;7172;139881426757376
82238064;7240;139881443542784
87924889;7240;139881418364672
83597081;7240;139881418364672
85921923;7240;139881426757376
89352564;7352;139881426757376
94350947;6528;139881443542784
94480833;6720;139881443542784
90552263;6860;139881443542784
84162414;7088;139881435150080
85007802;7172;139881443542784
83126960;7240;139881426757376
88676088;7240;139881418364672
83789335;7240;139881435150080
86753225;7240;139881426757376
90458064;7352;139881435150080
94822344;6528;139881418364672
94923123;6720;139881418364672
90718756;6860;139881435150080
84926319;7088;139881418364672
85108736;7172;139881426757376
83139561;7240;139881418364672
88741770;7240;139881426757376
83931848;7240;139881418364672
88658642;7240;139881443542784
92342101;7352;139881426757376
94955403;6528;139881426757376
97050953;6720;139881426757376
91461004;6860;139881418364672
85374785;7088;139881435150080
85407557;7172;139881426757376
83563400;7240;139881435150080
89033258;7240;139881418364672
84940911;7240;139881435150080
88753659;7240;139881426757376
92395566;7352;139881443542784
95479694;6528;139881435150080
97183193;6720;139881418364672
91502789;6860;139881435150080
85438452;7088;139881426757376
85833212;7172;139881443542784
84365906;7240;139881435150080
89818302;7240;139881435150080
85275555;7240;139881435150080
88872081;7240;139881418364672
92432983;7352;139881418364672
95815862;6528;139881443542784
97557219;6720;139881435150080
91826123;6860;139881418364672
85670912;7088;139881443542784
86034077;7172;139881426757376
85519818;7240;139881435150080
90201810;7240;139881418364672
85689535;7240;139881435150080
89040333;7240;139881443542784
92800451;7352;139881435150080
96200982;6528;139881435150080
98061629;6720;139881443542784
92735015;6860;139881418364672
85777434;7088;139881418364672
86582994;7172;139881443542784
85546995;7240;139881443542784
90356680;7240;139881435150080
85873014;7240;139881426757376
89884105;7240;139881443542784
93005147;7352;139881443542784
96415585;6528;139881418364672
98277532;6720;139881435150080
93215115;6860;139881435150080
86082478;7088;139881435150080
86910579;7172;139881426757376
86039683;7240;139881426757376
90535817;7240;139881418364672
85931564;7240;139881418364672
90158225;7240;139881418364672
93184849;7352;139881435150080
96947464;6528;139881435150080
98636015;6720;139881418364672
93578407;6860;139881418364672
86544830;7088;139881443542784
88052644;7172;139881435150080
87163312;7240;139881443542784
91413670;7240;139881418364672
85995955;7240;139881435150080
90266920;7240;139881443542784
94003601;7352;139881426757376
